wave,match,decision_of_partner,likes_partner,liked_by_partner,wave_condition,iid_id,partner_id,met_so_far,int_corr,same_race,same_country,age_ratio,met_before,diff_pref_attractive,diff_pref_sincere,diff_pref_intelligent,diff_pref_fun,diff_pref_ambitious,diff_pref_sharedhobbies,rating_by_partner_attractive,rating_by_partner_sincere,rating_by_partner_intelligent,rating_by_partner_fun,rating_by_partner_ambitious,rating_by_partner_sharedhobbies,rated_partner_attractive,rated_partner_sincere,rated_partner_intelligent,rated_partner_fun,rated_partner_ambitious,rated_partner_sharedhobbies
14,0,0,0,0,2,343-3,377-17,16,-0.47,0,1,0.8125,0,0.2,0.05,0.1,0.1,0,0.15,,,,,,,0,0,0,0,0,0
14,0,0,0.6,0.7,2,343-3,378-18,17,-0.1,1,1,0.90625,0,0.2,0.1,0,0.1,0.05,0.15,5,7,8,6,9,4,7,7,7,8,0,0
14,0,0,0.8,0.8,2,344-4,361-1,0,0.09,0,1,1.307692308,0,0.15,0.05,0.15,0.15,0.15,0.05,9,9,10,9,10,9,6,9,9,8,9,7
14,0,1,0.8,0.6,2,344-4,362-2,1,0.41,0,0,1.153846154,0,0.0551,0.0047,0.0979,0.0291,0.1402,0.0209,8,8,8,8,8,8,6,6,8,8,8,6
14,0,0,0.6,0.5,2,344-4,363-3,2,-0.11,0,1,0.884615385,0,0.1,0.05,0.05,0,0.15,0.05,6,7,7,6,8,5,5,5,5,5,5,5
14,1,1,0.8,0.7,2,344-4,364-4,3,-0.04,1,1,1.038461538,0,0.1,0.1,0.1,0.05,0.1,0.15,8,7,8,10,8,9,9,9,9,9,7,7
14,0,1,0.7,0.7,2,344-4,365-5,4,0.32,0,0,1.153846154,0,0.1658,0.0447,0.0079,0.0105,0.0947,0.0447,8,6,7,7,7,6,6,6,6,6,6,6
14,1,1,0.8,0.8,2,344-4,366-6,5,0.36,0,0,1.038461538,0,0.01,0.03,0.02,0.04,0.05,0.05,8,9,9,8,9,8,8,8,8,8,8,8
14,0,0,0.5,0.7,2,344-4,367-7,6,0.23,0,1,1.038461538,0,0.15,0,0.05,0.05,0.15,0.1,5,5,6,5,6,7,7,8,7,7,7,7
14,0,1,0.65,0.6,2,344-4,368-8,7,0.17,0,0,0.923076923,0,0.05,0.05,0.1,0,0.1,0,7,8,8,8,8,8,6,7,7,8,6,8
14,1,1,0.8,0.7,2,344-4,369-9,8,-0.06,0,1,0.961538462,0,0.02,0.03,0.13,0.07,0.15,0.1,10,8,9,10,9,6,6,6,7,9,8,9
14,0,0,0.5,0.8,2,344-4,370-10,9,0.22,0,1,1.076923077,0,0.35,0.05,0.05,0.1,0.1,0.05,6,6,8,5,7,6,9,8,8,7,9,9
14,0,0,0.5,0.8,2,344-4,371-11,10,0.33,0,1,1.038461538,0,0.25,0.15,0.05,0.3,0.2,0.15,4,8,7,3,7,5,9,8,8,8,8,8
14,0,0,0.7,0,2,344-4,372-12,11,-0.11,0,1,1.038461538,0,0.15,0,0,0,0.15,0,7,7,7,8,7,7,0,0,0,0,0,0
14,0,0,0.7,0.9,2,344-4,373-13,12,0.25,1,0,1.115384615,0,0.6,0.1,0.1,0.1,0.2,0.1,7,9,9,10,9,9,9,9,9,9,9,9
14,0,0,0.6,0,2,344-4,374-14,13,0.52,0,0,1.153846154,0,0.35,0.05,0.05,0.1,0.15,0,6,4,5,6,4,5,0,0,0,0,0,0
14,0,0,0.5,0.8,2,344-4,375-15,14,0.47,0,0,1.038461538,0,0.15,0.05,0,0.05,0.12,0.03,3,5,7,5,7,5,8,6,6,6,6,9
14,0,0,0.7,0.8,2,344-4,376-16,15,-0.06,0,1,0.961538462,0,0.15,0.05,0,0,0.05,0.05,7,9,7,7,7,7,6,6,9,9,9,8
14,1,1,0.7,0.7,2,344-4,377-17,16,0.3,0,1,1,0,0.1,0.05,0.05,0,0.05,0.05,8,8,8,7,6,5,6,7,7,7,6,8
14,0,0,0.7,0.6,2,344-4,378-18,17,0.44,0,1,1.115384615,0,0.1,0,0.05,0,0.1,0.05,7,8,6,7,7,6,5,6,6,6,8,3
14,0,0,0,0,2,345-5,361-1,0,0.41,1,1,1.416666667,0,0.2,0,0.03,0.18,0.1,0.05,,,,,,,0,0,0,0,0,0
14,0,0,0.7,0.4,2,345-5,362-2,1,0.07,1,0,1.25,0,0.1051,0.0547,0.0221,0.0591,0.0902,0.1209,7,7,8,7,7,7,6,10,10,8,8,3
14,0,1,0.7,0.4,2,345-5,363-3,2,0.45,0,1,0.958333333,0,0.15,0,0.07,0.03,0.1,0.05,5,8,7,7,6,7,4,10,10,6,10,1
14,1,1,0.7,0.8,2,345-5,364-4,3,0.18,0,1,1.125,0,0.15,0.05,0.02,0.08,0.05,0.05,7,9,9,9,9,7,6,8,8,10,9,6
14,0,0,0.5,0.7,2,345-5,365-5,4,0.19,1,0,1.25,0,0.2158,0.0947,0.1121,0.0195,0.0447,0.0553,3,8,6,6,5,2,10,9,9,7,9,7
14,1,1,0.7,0.9,2,345-5,366-6,5,0.19,1,0,1.125,0,0.04,0.02,0.1,0.07,0,0.15,6,6,6,5,5,5,9,10,10,6,9,8
14,0,0,0.7,0.4,2,345-5,367-7,6,0.32,1,1,1.125,0,0.2,0.05,0.07,0.02,0.1,0,7,7,7,8,6,5,7,10,9,5,8,4
14,1,1,0.7,0.8,2,345-5,368-8,7,0.32,0,0,1,0,0.1,0.1,0.02,0.03,0.05,0.1,7,8,8,8,7,7,8,10,9,9,7,8
14,1,1,0.9,0.7,2,345-5,369-9,8,0.04,1,1,1.041666667,0,0.07,0.02,0.01,0.04,0.1,0,10,8,10,8,8,8,7,10,8,10,6,5
14,0,0,0.6,1,2,345-5,370-10,9,0.19,1,1,1.166666667,0,0.4,0.1,0.17,0.13,0.05,0.05,5,10,10,8,10,7,10,9,10,8,8,5
14,0,0,0.5,0.6,2,345-5,371-11,10,0.23,1,1,1.125,0,0.3,0.2,0.17,0.27,0.15,0.05,4,8,7,4,5,5,8,10,8,7,7,6
14,0,0,0.6,0.6,2,345-5,372-12,11,-0.19,1,1,1.125,0,0.2,0.05,0.12,0.03,0.1,0.1,7,7,6,7,8,7,8,7,7,7,7,8
14,0,1,0.7,0.8,2,345-5,373-13,12,0.44,0,0,1.208333333,0,0.65,0.15,0.22,0.13,0.15,0,7,8,9,10,6,6,10,9,8,8,8,6
14,0,0,0.5,0.6,2,345-5,374-14,13,-0.04,0,0,1.25,0,0.4,0.1,0.17,0.13,0.1,0.1,6,5,6,4,4,5,5,10,9,6,10,6
14,0,0,0.4,0.9,2,345-5,375-15,14,0.01,1,0,1.125,0,0.2,0,0.12,0.08,0.07,0.07,3,7,6,5,4,3,10,8,9,9,8,6
14,0,0,0,0.6,2,345-5,376-16,15,0.02,0,1,1.041666667,0,0.2,0.1,0.12,0.03,0,0.05,,,,,,,5,8,9,8,8,8
14,0,0,0.4,0.5,2,345-5,377-17,16,0.2,0,1,1.083333333,0,0.15,0,0.17,0.03,0,0.05,5,8,9,8,9,5,5,10,8,5,10,5
14,0,0,0.7,0.8,2,345-5,378-18,17,0.59,1,1,1.208333333,0,0.15,0.05,0.07,0.03,0.05,0.05,7,8,7,8,7,5,8,9,10,6,10,6
14,0,0,0.8,0.5,2,346-6,361-1,0,,0,1,,0,0.3,0.2,0.3,0.05,0.05,0.1,10,9,7,8,8,7,4,7,8,5,5,1
14,0,1,0.8,0.6,2,346-6,362-2,1,,0,0,,0,0.2051,0.1453,0.2479,0.1709,0.0598,0.1709,8,8,7,7,7,8,7,8,9,7,9,3
14,0,1,0.8,0.7,2,346-6,363-3,2,,0,1,,0,0.25,0.2,0.2,0.2,0.05,0.1,7,7,8,7,7,8,5,10,10,6,10,0
14,0,1,0.8,0.6,2,346-6,364-4,3,,0,1,,0,0.25,0.25,0.25,0.15,0.1,0,8,8,10,6,10,8,6,7,8,8,6,5
14,0,0,0.9,0.9,2,346-6,365-5,4,,0,0,,1,0.3158,0.1053,0.1579,0.2105,0.1053,0.1053,9,7,9,9,9,8,8,10,10,10,8,8
14,1,1,0.9,0.9,2,346-6,366-6,5,,0,0,,0,0.14,0.18,0.17,0.16,0.15,0.2,10,8,8,9,8,8,7,8,9,9,9,10
14,1,1,0.8,0.9,2,346-6,367-7,6,,0,1,,0,0.3,0.15,0.2,0.25,0.05,0.05,9,7,8,8,8,8,9,9,9,8,9,9
14,0,1,0.8,0.8,2,346-6,368-8,7,,0,0,,0,0.2,0.1,0.25,0.2,0.1,0.15,9,8,8,8,7,8,8,9,8,7,7,5
14,0,1,0.8,0.8,2,346-6,369-9,8,,0,1,,0,0.17,0.18,0.28,0.27,0.05,0.05,10,8,10,9,10,7,7,9,9,10,10,6
14,1,1,0.9,0.8,2,346-6,370-10,9,,0,1,,0,0.5,0.1,0.1,0.1,0.1,0.1,8,10,10,10,9,10,9,8,8,9,8,9
14,0,1,0.7,0.9,2,346-6,371-11,10,,0,1,,0,0.4,0,0.1,0.5,0,0,9,7,4,5,5,5,7,8,8,8,7,6
14,1,1,0.9,0.7,2,346-6,372-12,11,,0,1,,1,0.3,0.15,0.15,0.2,0.05,0.15,9,9,8,8,8,7,7,7,9,9,6,8
14,1,1,0.9,0.7,2,346-6,373-13,12,,0,0,,0,0.75,0.05,0.05,0.1,0,0.05,8,8,9,6,8,9,9,8,8,7,7,7
14,0,0,0.6,0.6,2,346-6,374-14,13,,0,0,,0,0.5,0.1,0.1,0.1,0.05,0.15,5,5,6,5,5,5,6,7,8,6,7,4
14,0,1,0.6,0.8,2,346-6,375-15,14,,0,0,,0,0.3,0.2,0.15,0.15,0.08,0.12,5,6,7,6,7,7,8,8,9,7,7,8
14,0,0,0.7,0,2,346-6,376-16,15,,0,1,,0,0.3,0.1,0.15,0.2,0.15,0.1,8,9,7,7,7,8,0,0,0,0,0,0
14,0,1,0.8,0.4,2,346-6,377-17,16,,0,1,,0,0.25,0.2,0.1,0.2,0.15,0.1,9,9,9,9,7,7,6,6,5,4,4,3
14,1,1,0.8,0.9,2,346-6,378-18,17,,0,1,,0,0.25,0.15,0.2,0.2,0.1,0.1,8,9,7,7,6,8,9,8,7,9,7,10
14,0,0,0.5,0.3,2,347-7,361-1,0,0.08,0,1,1.307692308,0,0,0.15,0.2,0.15,0.25,0.05,4,9,7,4,3,1,4,1,5,4,4,5
14,0,0,0,0.8,2,347-7,362-2,1,0.48,0,0,1.153846154,0,0.0949,0.0953,0.1479,0.0291,0.2402,0.1209,,,,,,,7,8,8,7,6,7
14,0,0,0.3,0.6,2,347-7,363-3,2,0.51,0,1,0.884615385,0,0.05,0.15,0.1,0,0.25,0.05,2,4,4,3,2,1,6,10,9,7,6,5
14,0,0,0.3,0.7,2,347-7,364-4,3,0.09,0,1,1.038461538,0,0.05,0.2,0.15,0.05,0.2,0.05,3,8,6,5,8,5,7,10,9,7,7,5
14,0,0,0.3,0.7,2,347-7,365-5,4,0.16,0,0,1.153846154,0,0.0158,0.0553,0.0579,0.0105,0.1947,0.0553,4,8,8,4,3,3,9,0,0,0,0,0
14,0,0,0.6,0.6,2,347-7,366-6,5,0.21,0,0,1.038461538,0,0.16,0.13,0.07,0.04,0.15,0.15,2,6,7,5,6,4,7,9,9,5,7,5
14,0,1,0,0,2,347-7,367-7,6,0.34,0,1,1.038461538,0,0,0.1,0.1,0.05,0.25,0,,,,,,,0,0,0,0,0,0
14,0,0,0,0,2,347-7,368-8,7,0.52,0,0,0.923076923,0,0.1,0.05,0.15,0,0.2,0.1,,,,,,,0,0,0,0,0,0
14,0,0,0.5,0.8,2,347-7,369-9,8,-0.19,0,1,0.961538462,0,0.13,0.13,0.18,0.07,0.25,0,4,4,5,4,4,3,7,10,9,10,9,5
14,0,0,0.4,0.7,2,347-7,370-10,9,0.02,0,1,1.076923077,0,0.2,0.05,0,0.1,0.2,0.05,2,10,6,6,7,2,8,8,8,7,7,8
14,0,0,0.4,0.8,2,347-7,371-11,10,-0.31,0,1,1.038461538,0,0.1,0.05,0,0.3,0.3,0.05,2,8,8,6,6,5,8,10,9,9,8,5
14,0,0,0.2,0.7,2,347-7,372-12,11,-0.43,0,1,1.038461538,0,0,0.1,0.05,0,0.25,0.1,2,6,7,4,4,1,7,9,8,9,7,3
14,0,0,0.2,0.7,2,347-7,373-13,12,0.37,0,0,1.115384615,0,0.45,0,0.05,0.1,0.3,0,4,3,4,2,2,0,9,8,8,7,6,5
14,0,0,0.4,0.8,2,347-7,374-14,13,-0.23,0,0,1.153846154,0,0.2,0.05,0,0.1,0.25,0.1,5,4,5,4,5,4,5,8,7,5,6,5
14,0,0,0.2,0.5,2,347-7,375-15,14,0.47,0,0,1.038461538,0,0,0.15,0.05,0.05,0.22,0.07,1,4,2,1,2,1,8,4,5,5,5,3
14,0,0,0.6,0.6,2,347-7,376-16,15,0.56,0,1,0.961538462,0,0,0.05,0.05,0,0.15,0.05,4,9,8,7,7,5,6,7,7,6,5,5
14,0,0,0.3,0.4,2,347-7,377-17,16,0.25,0,1,1,0,0.05,0.15,0,0,0.15,0.05,5,6,5,4,6,2,8,4,7,5,6,5
14,0,0,0.5,0,2,347-7,378-18,17,0.22,0,1,1.115384615,0,0.05,0.1,0.1,0,0.2,0.05,4,8,6,4,4,3,0,0,0,0,0,0
14,0,0,0.75,0.4,2,348-8,361-1,0,0.63,0,1,1.619047619,0,0.15,0.05,0.15,0.1,0.1,0.05,7,7,8,8,9,8,8,10,10,7,10,6
14,0,0,0.6,0.4,2,348-8,362-2,1,0.53,0,0,1.428571429,0,0.0551,0.1047,0.0979,0.0209,0.0902,0.0209,5,8,7,6,6,6,7,6,7,6,7,3
14,1,1,0.7,0.6,2,348-8,363-3,2,0.05,1,1,1.095238095,0,0.1,0.05,0.05,0.05,0.1,0.05,6,8,9,7,7,4,9,9,10,8,7,6
14,0,0,0.7,0.5,2,348-8,364-4,3,-0.14,0,1,1.285714286,0,0.1,0,0.1,0,0.05,0.15,6,8,8,10,8,8,9,8,9,9,8,7
14,0,0,0.6,0.3,2,348-8,365-5,4,0.41,0,0,1.428571429,0,0.1658,0.1447,0.0079,0.0605,0.0447,0.0447,2,7,9,5,7,2,7,10,10,9,10,2
14,0,0,0.5,0.6,2,348-8,366-6,5,0.56,0,0,1.285714286,0,0.01,0.07,0.02,0.01,0,0.05,5,6,6,6,5,4,9,10,10,8,8,4
14,0,0,0.6,0.6,2,348-8,367-7,6,0.08,0,1,1.285714286,0,0.15,0.1,0.05,0.1,0.1,0.1,5,8,7,6,6,6,7,7,8,8,8,7
14,0,0,0,0.3,2,348-8,368-8,7,0.67,0,0,1.142857143,0,0.05,0.15,0.1,0.05,0.05,0,,,,,,,7,8,8,8,8,7
14,0,0,0.5,0.3,2,348-8,369-9,8,0.39,0,1,1.19047619,0,0.02,0.07,0.13,0.12,0.1,0.1,4,4,5,4,4,3,8,7,6,10,7,3
14,0,0,0.4,0.6,2,348-8,370-10,9,0.13,0,1,1.333333333,0,0.35,0.15,0.05,0.05,0.05,0.05,4,7,5,5,5,3,9,9,10,9,10,6
14,0,0,0.6,0.5,2,348-8,371-11,10,-0.38,0,1,1.285714286,0,0.25,0.25,0.05,0.35,0.15,0.15,3,8,7,6,7,5,10,9,9,8,8,5
14,0,0,0.6,0.6,2,348-8,372-12,11,0.06,0,1,1.285714286,0,0.15,0.1,0,0.05,0.1,0,5,9,7,6,5,6,9,8,10,8,8,8
14,0,0,0.7,0.8,2,348-8,373-13,12,0.22,0,0,1.380952381,0,0.6,0.2,0.1,0.05,0.15,0.1,6,9,10,10,8,9,9,9,9,9,9,8
14,0,0,0.6,0.6,2,348-8,374-14,13,-0.06,1,0,1.428571429,0,0.35,0.15,0.05,0.05,0.1,0,5,6,5,5,4,4,7,10,10,8,8,7
14,0,0,0.3,0.6,2,348-8,375-15,14,0.24,0,0,1.285714286,0,0.15,0.05,0,0,0.07,0.03,3,6,6,5,5,3,9,9,8,8,9,8
14,0,0,0.5,0.5,2,348-8,376-16,15,0.19,1,1,1.19047619,0,0.15,0.15,0,0.05,0,0.05,5,9,7,6,6,6,7,8,10,5,9,6
14,0,0,0.5,0.7,2,348-8,377-17,16,-0.07,1,1,1.238095238,0,0.1,0.05,0.05,0.05,0,0.05,5,9,8,9,8,6,8,8,8,8,8,7
14,0,0,0.8,0.6,2,348-8,378-18,17,-0.04,0,1,1.380952381,0,0.1,0.1,0.05,0.05,0.05,0.05,4,8,8,8,7,4,8,9,9,8,8,7
14,0,0,1,0.3,2,349-9,361-1,0,0.5,1,1,1.03030303,0,0.05,0,0.2,0.15,0.15,0.05,10,10,10,10,10,9,2,8,5,2,8,0
14,1,1,0.8,0.8,2,349-9,362-2,1,0.08,1,0,0.909090909,0,0.0449,0.0547,0.1479,0.0291,0.1402,0.1209,8,8,8,9,8,8,4,7,9,7,8,8
14,0,1,0.7,0.7,2,349-9,363-3,2,0.48,0,1,0.696969697,0,0,0,0.1,0,0.15,0.05,7,8,7,8,8,7,4,8,6,3,7,0
14,0,1,0.8,0.5,2,349-9,364-4,3,-0.01,0,1,0.818181818,0,0,0.05,0.15,0.05,0.1,0.05,9,8,9,8,9,6,5,6,8,7,8,6
14,0,0,0.6,0.6,2,349-9,365-5,4,0.45,1,0,0.909090909,0,0.0658,0.0947,0.0579,0.0105,0.0947,0.0553,7,7,6,5,6,4,6,5,8,7,8,8
14,1,1,0.9,0.8,2,349-9,366-6,5,0.37,1,0,0.818181818,0,0.11,0.02,0.07,0.04,0.05,0.15,9,10,8,9,8,9,6,8,8,8,0,8
14,1,1,0.8,0.8,2,349-9,367-7,6,0.13,1,1,0.818181818,0,0.05,0.05,0.1,0.05,0.15,0,8,7,7,7,7,8,4,8,7,8,5,8
14,1,1,0.65,0.8,2,349-9,368-8,7,0.08,0,0,0.727272727,0,0.05,0.1,0.15,0,0.1,0.1,7,8,7,8,8,7,4,8,6,8,7,8
14,0,0,0,0,2,349-9,369-9,8,0.46,1,1,0.757575758,0,0.08,0.02,0.18,0.07,0.15,0,,,,,,,0,0,0,0,0,0
14,0,0,0.2,0.8,2,349-9,370-10,9,0.24,1,1,0.848484848,0,0.25,0.1,0,0.1,0.1,0.05,5,6,6,6,5,2,8,6,7,6,6,6
14,1,1,0.7,0.7,2,349-9,371-11,10,0.01,1,1,0.818181818,0,0.15,0.2,0,0.3,0.2,0.05,8,8,7,7,7,5,7,8,7,8,7,0
14,1,1,0.9,0.7,2,349-9,372-12,11,0.18,1,1,0.818181818,0,0.05,0.05,0.05,0,0.15,0.1,9,9,9,9,8,,7,8,8,7,6,0
14,1,1,1,0.8,2,349-9,373-13,12,0.24,0,0,0.878787879,1,0.5,0.15,0.05,0.1,0.2,0,10,10,10,10,10,10,9,8,8,7,9,0
14,0,1,0.7,0.7,2,349-9,374-14,13,0.11,0,0,0.909090909,0,0.25,0.1,0,0.1,0.15,0.1,8,7,6,6,6,6,5,9,8,5,7,0
14,1,1,0.7,0.9,2,349-9,375-15,14,-0.17,1,0,0.818181818,0,0.05,0,0.05,0.05,0.12,0.07,10,8,6,8,5,8,9,8,5,10,7,0
14,0,0,0.8,0.5,2,349-9,376-16,15,0.15,0,1,0.757575758,0,0.05,0.1,0.05,0,0.05,0.05,10,9,8,7,7,6,6,4,9,2,10,0
14,0,1,0.7,0.5,2,349-9,377-17,16,-0.32,0,1,0.787878788,0,0,0,0,0,0.05,0.05,8,8,8,8,8,5,5,7,7,4,5,0
14,0,0,0.6,0.6,2,349-9,378-18,17,0.32,1,1,0.878787879,0,0,0.05,0.1,0,0.1,0.05,6,7,6,6,5,3,6,6,6,6,5,6
14,0,1,0.9,0.8,2,350-10,361-1,0,0.51,1,1,1.03030303,0,0.05,0,0.2,0.15,0.15,0.05,10,10,10,9,8,8,4,9,9,4,9,6
14,0,1,0.7,0.6,2,350-10,362-2,1,0.24,1,0,0.909090909,0,0.0449,0.0547,0.1479,0.0291,0.1402,0.1209,8,8,8,7,7,7,5,8,8,6,6,5
14,0,1,0.8,0.4,2,350-10,363-3,2,0.27,0,1,0.696969697,0,0,0,0.1,0,0.15,0.05,7,8,8,8,7,8,4,8,8,5,5,4
14,0,0,0.7,0.6,2,350-10,364-4,3,0.08,0,1,0.818181818,0,0,0.05,0.15,0.05,0.1,0.05,6,9,9,8,9,7,5,8,6,6,5,7
14,0,1,0.8,0.7,2,350-10,365-5,4,0.29,1,0,0.909090909,0,0.0658,0.0947,0.0579,0.0105,0.0947,0.0553,9,6,6,7,6,8,7,8,7,9,7,7
14,1,1,0.8,0.8,2,350-10,366-6,5,0.02,1,0,0.818181818,0,0.11,0.02,0.07,0.04,0.05,0.15,8,7,7,8,7,8,6,9,9,7,7,8
14,0,1,0.7,0.7,2,350-10,367-7,6,-0.13,1,1,0.818181818,0,0.05,0.05,0.1,0.05,0.15,0,7,7,6,7,6,6,6,9,9,6,8,9
14,1,1,0.65,0.7,2,350-10,368-8,7,0.02,0,0,0.727272727,0,0.05,0.1,0.15,0,0.1,0.1,7,8,7,8,7,6,6,10,9,8,6,6
14,0,1,0.6,0.3,2,350-10,369-9,8,0.18,1,1,0.757575758,0,0.08,0.02,0.18,0.07,0.15,0,8,8,10,9,10,5,5,1,4,4,5,1
14,0,0,0.8,0.7,2,350-10,370-10,9,-0.09,1,1,0.848484848,0,0.25,0.1,0,0.1,0.1,0.05,8,7,7,7,9,6,8,8,8,8,8,7
14,0,1,0.7,0.5,2,350-10,371-11,10,0.22,1,1,0.818181818,0,0.15,0.2,0,0.3,0.2,0.05,7,8,7,6,5,5,8,7,7,7,5,5
14,0,1,0.7,0.5,2,350-10,372-12,11,0.09,1,1,0.818181818,0,0.05,0.05,0.05,0,0.15,0.1,9,8,7,6,5,5,6,6,7,6,6,5
14,1,1,1,0.7,2,350-10,373-13,12,0,0,0,0.878787879,0,0.5,0.15,0.05,0.1,0.2,0,10,9,9,9,10,9,8,8,7,7,9,7
14,0,0,0.5,0.4,2,350-10,374-14,13,0.07,0,0,0.909090909,0,0.25,0.1,0,0.1,0.15,0.1,6,5,6,7,6,5,4,6,7,4,8,3
14,0,1,0.7,0.5,2,350-10,375-15,14,-0.23,1,0,0.818181818,0,0.05,0,0.05,0.05,0.12,0.07,7,7,8,7,6,6,9,6,6,6,5,3
14,0,0,0.5,0.7,2,350-10,376-16,15,0.31,0,1,0.757575758,0,0.05,0.1,0.05,0,0.05,0.05,6,9,7,4,5,5,6,8,8,7,9,6
14,0,0,0.5,0.3,2,350-10,377-17,16,-0.21,0,1,0.787878788,0,0,0,0,0,0.05,0.05,7,8,9,6,6,4,5,5,6,4,6,3
14,0,1,0.7,0.6,2,350-10,378-18,17,0.25,1,1,0.878787879,0,0,0.05,0.1,0,0.1,0.05,8,8,6,8,9,7,7,7,7,8,7,7
14,0,0,0.5,0,2,351-11,361-1,0,0.8,0,0,0.971428571,0,0.15,0.05,0,0.1,0.1,0,5,9,9,5,5,1,0,0,0,0,0,0
14,1,1,0.7,0.7,2,351-11,362-2,1,0.46,0,0,0.857142857,0,0.0551,0.0047,0.0521,0.0209,0.0902,0.0709,7,7,8,7,7,7,7,7,7,7,7,7
14,0,0,0.7,0.7,2,351-11,363-3,2,0.11,1,0,0.657142857,0,0.1,0.05,0.1,0.05,0.1,0,7,7,6,6,7,6,7,7,7,7,7,7
14,1,1,0.9,0.8,2,351-11,364-4,3,0.04,0,0,0.771428571,0,0.1,0.1,0.05,0,0.05,0.1,9,9,9,9,9,7,8,8,8,8,8,8
14,0,0,0.5,0.7,2,351-11,365-5,4,0.72,0,0,0.857142857,0,0.1658,0.0447,0.1421,0.0605,0.0447,0.0053,7,7,6,5,5,4,6,6,6,6,7,6
14,0,0,0.7,0.8,2,351-11,366-6,5,0.64,0,0,0.771428571,0,0.01,0.03,0.13,0.01,0,0.1,6,8,8,6,6,7,8,8,8,8,8,8
14,0,0,0.5,0.8,2,351-11,367-7,6,-0.23,0,0,0.771428571,0,0.15,0,0.1,0.1,0.1,0.05,8,6,5,4,4,4,7,7,7,7,7,8
14,0,1,0.6,0.7,2,351-11,368-8,7,0.24,0,0,0.685714286,0,0.05,0.05,0.05,0.05,0.05,0.05,8,7,7,7,7,6,7,7,7,7,7,7
14,1,1,0.4,0.6,2,351-11,369-9,8,0.75,0,0,0.714285714,0,0.02,0.03,0.02,0.12,0.1,0.05,6,8,8,4,5,4,7,8,8,7,7,6
14,0,0,0.2,0.7,2,351-11,370-10,9,0.15,0,0,0.8,0,0.35,0.05,0.2,0.05,0.05,0,3,7,7,1,6,1,9,8,8,7,7,9
14,0,0,0,0.3,2,351-11,371-11,10,0.05,0,0,0.771428571,0,0.25,0.15,0.2,0.35,0.15,0.1,,,,,,,3,3,3,2,3,0
14,0,0,0.4,0.7,2,351-11,372-12,11,0.43,0,0,0.771428571,0,0.15,0,0.15,0.05,0.1,0.05,7,9,7,4,4,3,7,7,6,7,7,5
14,1,1,0.8,0.9,2,351-11,373-13,12,0.09,0,0,0.828571429,0,0.6,0.1,0.25,0.05,0.15,0.05,9,6,9,9,9,9,9,9,9,9,9,9
14,0,0,0.7,0.7,2,351-11,374-14,13,0.25,1,0,0.857142857,0,0.35,0.05,0.2,0.05,0.1,0.05,7,6,5,5,5,6,7,7,7,7,7,7
14,1,1,0.6,0.8,2,351-11,375-15,14,-0.2,0,0,0.771428571,0,0.15,0.05,0.15,0,0.07,0.02,7,6,5,6,6,6,8,8,8,8,8,8
14,0,0,0.5,0.8,2,351-11,376-16,15,0.24,1,0,0.714285714,0,0.15,0.05,0.15,0.05,0,0,5,9,6,5,6,5,7,7,8,7,7,7
14,0,0,0.5,0.5,2,351-11,377-17,16,-0.4,1,0,0.742857143,0,0.1,0.05,0.2,0.05,0,0,8,8,8,5,8,4,5,6,7,5,7,8
14,0,0,0.8,0.6,2,351-11,378-18,17,0.08,0,0,0.828571429,0,0.1,0,0.1,0.05,0.05,0,8,7,7,6,5,4,5,7,7,7,7,7
14,0,0,0.5,0.6,2,352-12,361-1,0,0.41,0,0,1.172413793,0,0.1,0,0.1,0.05,0.05,0.1,6,10,6,6,6,4,6,6,7,6,6,5
14,0,0,0.6,0.7,2,352-12,362-2,1,0.18,0,0,1.034482759,0,0.0051,0.0547,0.0479,0.0709,0.0402,0.0291,6,8,7,6,6,6,6,8,8,7,5,8
14,1,1,0.8,0.7,2,352-12,363-3,2,0.06,0,0,0.793103448,0,0.05,0,0,0.1,0.05,0.1,8,8,7,7,7,8,6,8,8,7,7,8
14,1,1,0.7,0.9,2,352-12,364-4,3,0.05,0,0,0.931034483,0,0.05,0.05,0.05,0.05,0,0.2,7,9,9,8,8,7,8,9,8,8,6,9
14,0,0,0.4,0.7,2,352-12,365-5,4,0.38,0,0,1.034482759,0,0.1158,0.0947,0.0421,0.1105,0.0053,0.0947,4,6,7,4,6,4,8,6,7,7,7,8
14,0,0,0.6,0.9,2,352-12,366-6,5,0.2,0,0,0.931034483,0,0.06,0.02,0.03,0.06,0.05,0,6,8,7,6,5,5,9,8,8,9,6,9
14,0,0,0.4,0.7,2,352-12,367-7,6,0.08,0,0,0.931034483,0,0.1,0.05,0,0.15,0.05,0.15,4,4,4,3,5,4,7,8,7,7,6,7
14,0,0,0.6,0.9,2,352-12,368-8,7,-0.09,1,0,0.827586207,0,0,0.1,0.05,0.1,0,0.05,7,9,8,7,6,6,8,8,8,9,7,9
14,1,1,0.6,0.8,2,352-12,369-9,8,0.3,0,0,0.862068966,0,0.03,0.02,0.08,0.17,0.05,0.15,7,10,9,6,6,3,7,7,7,9,7,8
14,0,0,0.3,0.9,2,352-12,370-10,9,0.16,0,0,0.965517241,0,0.3,0.1,0.1,0,0,0.1,3,8,7,1,5,1,9,7,8,8,7,8
